run_id,date,plant_id,line_id,shift_id,product_id,planned_units,actual_units,run_hours,downtime_minutes,scrap_units
R1962,2024-05-06,P2,L6,S3,PR5,472,456,7.72,17,8
R1963,2024-05-07,P1,L1,S1,PR5,809,770,7.37,38,15
R1964,2024-05-07,P1,L1,S2,PR3,821,815,7.77,14,17
R1965,2024-05-07,P1,L1,S3,PR2,697,675,7.15,51,25
R1966,2024-05-07,P1,L2,S1,PR3,650,642,8.0,0,16
R1967,2024-05-07,P1,L2,S2,PR4,697,664,7.93,4,11
R1968,2024-05-07,P1,L2,S3,PR5,667,648,7.9,6,9
R1969,2024-05-07,P1,L3,S1,PR3,524,516,7.2,48,19
R1970,2024-05-07,P1,L3,S2,PR5,482,479,7.52,29,12
R1971,2024-05-07,P1,L3,S3,PR5,495,483,7.32,41,6
R1972,2024-05-07,P2,L4,S1,PR2,797,762,7.6,24,19
R1973,2024-05-07,P2,L4,S2,PR3,768,766,7.53,28,18
R1974,2024-05-07,P2,L4,S3,PR1,791,753,7.6,24,19
R1975,2024-05-07,P2,L5,S1,PR3,573,570,7.65,21,8
R1976,2024-05-07,P2,L5,S2,PR4,613,601,7.65,21,13
R1977,2024-05-07,P2,L5,S3,PR1,599,576,7.65,21,17
R1978,2024-05-07,P2,L6,S1,PR2,498,496,7.7,18,8
R1979,2024-05-07,P2,L6,S2,PR1,454,452,7.2,48,14
R1980,2024-05-07,P2,L6,S3,PR2,461,453,7.38,37,15
R1981,2024-05-08,P1,L1,S1,PR1,808,796,7.55,27,30
R1982,2024-05-08,P1,L1,S2,PR1,749,730,7.07,56,9
R1983,2024-05-08,P1,L1,S3,PR1,690,675,7.42,35,16
R1984,2024-05-08,P1,L2,S1,PR4,676,663,7.65,21,6
R1985,2024-05-08,P1,L2,S2,PR2,661,659,7.53,28,14
R1986,2024-05-08,P1,L2,S3,PR4,595,577,7.83,10,18
R1987,2024-05-08,P1,L3,S1,PR2,450,436,7.03,58,7
R1988,2024-05-08,P1,L3,S2,PR1,543,542,7.38,37,7
R1989,2024-05-08,P1,L3,S3,PR3,490,470,7.5,30,15
R1990,2024-05-08,P2,L4,S1,PR4,768,737,7.97,2,9
R1991,2024-05-08,P2,L4,S2,PR3,754,719,7.92,5,24
R1992,2024-05-08,P2,L4,S3,PR5,685,677,7.52,29,25
R1993,2024-05-08,P2,L5,S1,PR3,675,643,7.88,7,21
R1994,2024-05-08,P2,L5,S2,PR4,671,665,7.67,20,22
R1995,2024-05-08,P2,L5,S3,PR1,570,565,8.0,0,17
R1996,2024-05-08,P2,L6,S1,PR3,503,502,7.6,24,7
R1997,2024-05-08,P2,L6,S2,PR2,462,457,7.3,42,7
R1998,2024-05-08,P2,L6,S3,PR4,464,442,7.77,14,17
R1999,2024-05-09,P1,L1,S1,PR3,782,764,7.0,60,28
R2000,2024-05-09,P1,L1,S2,PR5,728,725,7.07,56,7
R2001,2024-05-09,P1,L1,S3,PR5,743,730,7.52,29,26
R2002,2024-05-09,P1,L2,S1,PR3,659,641,7.58,25,18
R2003,2024-05-09,P1,L2,S2,PR5,679,677,7.5,30,12
R2004,2024-05-09,P1,L2,S3,PR5,637,620,7.93,4,7
R2005,2024-05-09,P1,L3,S1,PR5,512,490,7.22,47,11
R2006,2024-05-09,P1,L3,S2,PR4,586,566,7.15,51,14
R2007,2024-05-09,P1,L3,S3,PR3,498,492,7.55,27,15
R2008,2024-05-09,P2,L4,S1,PR4,744,720,7.68,19,8
R2009,2024-05-09,P2,L4,S2,PR1,709,680,7.67,20,18
R2010,2024-05-09,P2,L4,S3,PR2,676,647,7.95,3,13
R2011,2024-05-09,P2,L5,S1,PR5,671,650,7.78,13,14
R2012,2024-05-09,P2,L5,S2,PR1,718,702,7.8,12,7
R2013,2024-05-09,P2,L5,S3,PR4,629,626,7.88,7,11
R2014,2024-05-09,P2,L6,S1,PR5,495,479,7.7,18,12
R2015,2024-05-09,P2,L6,S2,PR5,460,452,7.13,52,10
R2016,2024-05-09,P2,L6,S3,PR2,478,465,7.58,25,5
R2017,2024-05-10,P1,L1,S1,PR2,811,788,7.45,33,15
R2018,2024-05-10,P1,L1,S2,PR4,763,739,7.48,31,26
R2019,2024-05-10,P1,L1,S3,PR1,683,652,7.23,46,11
R2020,2024-05-10,P1,L2,S1,PR5,707,704,7.63,22,19
R2021,2024-05-10,P1,L2,S2,PR5,764,739,7.65,21,25
R2022,2024-05-10,P1,L2,S3,PR2,678,661,7.78,13,8
R2023,2024-05-10,P1,L3,S1,PR3,496,494,7.02,59,9
R2024,2024-05-10,P1,L3,S2,PR3,517,513,7.83,10,16
R2025,2024-05-10,P1,L3,S3,PR3,483,463,7.15,51,9
R2026,2024-05-10,P2,L4,S1,PR5,752,733,8.0,0,23
R2027,2024-05-10,P2,L4,S2,PR5,745,725,7.8,12,19
R2028,2024-05-10,P2,L4,S3,PR1,652,646,7.57,26,9
R2029,2024-05-10,P2,L5,S1,PR4,677,661,7.83,10,20
R2030,2024-05-10,P2,L5,S2,PR1,667,647,7.57,26,9
R2031,2024-05-10,P2,L5,S3,PR5,641,629,7.98,1,12
R2032,2024-05-10,P2,L6,S1,PR1,556,553,7.55,27,15
R2033,2024-05-10,P2,L6,S2,PR2,486,480,7.42,35,16
R2034,2024-05-10,P2,L6,S3,PR1,430,419,7.28,43,15
R2035,2024-05-11,P1,L1,S1,PR1,770,766,7.55,27,28
R2036,2024-05-11,P1,L1,S2,PR3,747,735,7.77,14,26
R2037,2024-05-11,P1,L1,S3,PR3,698,671,7.45,33,15
R2038,2024-05-11,P1,L2,S1,PR5,673,647,7.9,6,12
R2039,2024-05-11,P1,L2,S2,PR2,644,630,7.5,30,14
R2040,2024-05-11,P1,L2,S3,PR3,623,602,7.87,8,19
R2041,2024-05-11,P1,L3,S1,PR3,537,519,7.52,29,16
R2042,2024-05-11,P1,L3,S2,PR3,551,527,7.65,21,7
R2043,2024-05-11,P1,L3,S3,PR3,550,529,7.78,13,6
R2044,2024-05-11,P2,L4,S1,PR3,723,691,7.72,17,24
R2045,2024-05-11,P2,L4,S2,PR1,672,657,7.52,29,16
R2046,2024-05-11,P2,L4,S3,PR4,755,741,7.93,4,12
R2047,2024-05-11,P2,L5,S1,PR2,649,639,7.95,3,6
R2048,2024-05-11,P2,L5,S2,PR3,691,669,7.92,5,13
R2049,2024-05-11,P2,L5,S3,PR1,564,558,7.52,29,9
R2050,2024-05-11,P2,L6,S1,PR1,496,487,7.48,31,16
R2051,2024-05-11,P2,L6,S2,PR1,538,528,7.47,32,10
R2052,2024-05-11,P2,L6,S3,PR5,481,476,7.55,27,8
R2053,2024-05-13,P1,L1,S1,PR5,826,800,7.18,49,15
R2054,2024-05-13,P1,L1,S2,PR1,772,751,7.13,52,25
R2055,2024-05-13,P1,L1,S3,PR4,762,749,7.62,23,27
R2056,2024-05-13,P1,L2,S1,PR4,725,692,7.9,6,11
R2057,2024-05-13,P1,L2,S2,PR2,707,701,7.67,20,15
R2058,2024-05-13,P1,L2,S3,PR5,660,629,7.7,18,14
R2059,2024-05-13,P1,L3,S1,PR5,492,486,7.32,41,5
R2060,2024-05-13,P1,L3,S2,PR5,507,502,7.63,22,11
R2061,2024-05-13,P1,L3,S3,PR4,487,470,7.72,17,5
R2062,2024-05-13,P2,L4,S1,PR5,772,770,7.9,6,26
R2063,2024-05-13,P2,L4,S2,PR4,678,675,7.67,20,13
R2064,2024-05-13,P2,L4,S3,PR3,686,657,7.62,23,17
R2065,2024-05-13,P2,L5,S1,PR1,695,676,7.83,10,26
R2066,2024-05-13,P2,L5,S2,PR2,650,639,7.68,19,7
R2067,2024-05-13,P2,L5,S3,PR3,611,589,7.53,28,7
R2068,2024-05-13,P2,L6,S1,PR5,416,395,7.0,60,9
R2069,2024-05-13,P2,L6,S2,PR2,515,514,7.7,18,9
R2070,2024-05-13,P2,L6,S3,PR3,498,480,7.47,32,7
R2071,2024-05-14,P1,L1,S1,PR4,779,770,7.6,24,28
R2072,2024-05-14,P1,L1,S2,PR5,757,756,7.52,29,12
R2073,2024-05-14,P1,L1,S3,PR5,763,729,7.83,10,26
R2074,2024-05-14,P1,L2,S1,PR5,695,682,7.57,26,10
R2075,2024-05-14,P1,L2,S2,PR5,629,620,7.92,5,14
R2076,2024-05-14,P1,L2,S3,PR5,638,637,7.97,2,7
R2077,2024-05-14,P1,L3,S1,PR4,492,479,7.1,54,9
R2078,2024-05-14,P1,L3,S2,PR2,468,461,7.6,24,16
R2079,2024-05-14,P1,L3,S3,PR3,500,495,7.47,32,9
R2080,2024-05-14,P2,L4,S1,PR5,791,767,7.67,20,14
R2081,2024-05-14,P2,L4,S2,PR2,681,679,7.85,9,13
R2082,2024-05-14,P2,L4,S3,PR4,710,677,7.92,5,17
R2083,2024-05-14,P2,L5,S1,PR5,620,602,7.5,30,20
R2084,2024-05-14,P2,L5,S2,PR1,605,597,7.92,5,13
R2085,2024-05-14,P2,L5,S3,PR3,548,541,7.52,29,6
R2086,2024-05-14,P2,L6,S1,PR3,466,442,7.55,27,14
R2087,2024-05-14,P2,L6,S2,PR4,456,438,7.38,37,16
R2088,2024-05-14,P2,L6,S3,PR2,443,439,7.15,51,13
R2089,2024-05-15,P1,L1,S1,PR5,877,875,7.25,45,34
R2090,2024-05-15,P1,L1,S2,PR5,655,629,7.12,53,21
R2091,2024-05-15,P1,L1,S3,PR4,683,671,7.12,53,14
R2092,2024-05-15,P1,L2,S1,PR5,670,667,7.9,6,8
R2093,2024-05-15,P1,L2,S2,PR5,733,729,7.95,3,10
R2094,2024-05-15,P1,L2,S3,PR5,635,614,7.65,21,17
R2095,2024-05-15,P1,L3,S1,PR5,467,457,7.18,49,5
R2096,2024-05-15,P1,L3,S2,PR3,449,431,7.28,43,16
R2097,2024-05-15,P1,L3,S3,PR1,495,470,7.42,35,9
R2098,2024-05-15,P2,L4,S1,PR3,759,744,7.78,13,13
R2099,2024-05-15,P2,L4,S2,PR5,755,719,7.7,18,26
R2100,2024-05-15,P2,L4,S3,PR2,745,743,7.82,11,9
R2101,2024-05-15,P2,L5,S1,PR3,583,565,7.82,11,8
R2102,2024-05-15,P2,L5,S2,PR5,639,625,7.52,29,24
R2103,2024-05-15,P2,L5,S3,PR3,567,556,7.58,25,11
R2104,2024-05-15,P2,L6,S1,PR3,510,506,7.73,16,11
R2105,2024-05-15,P2,L6,S2,PR5,465,459,7.27,44,8
R2106,2024-05-15,P2,L6,S3,PR5,470,464,7.8,12,7
R2107,2024-05-16,P1,L1,S1,PR4,738,735,7.15,51,27
R2108,2024-05-16,P1,L1,S2,PR2,723,694,7.72,17,14
R2109,2024-05-16,P1,L1,S3,PR5,778,757,7.8,12,28
R2110,2024-05-16,P1,L2,S1,PR4,648,645,7.9,6,13
R2111,2024-05-16,P1,L2,S2,PR5,708,701,7.63,22,7
R2112,2024-05-16,P1,L2,S3,PR5,659,636,7.95,3,14
R2113,2024-05-16,P1,L3,S1,PR2,504,479,7.45,33,14
R2114,2024-05-16,P1,L3,S2,PR5,529,509,7.8,12,5
R2115,2024-05-16,P1,L3,S3,PR3,505,501,7.32,41,12
R2116,2024-05-16,P2,L4,S1,PR4,741,719,7.93,4,28
R2117,2024-05-16,P2,L4,S2,PR3,704,679,7.53,28,10
R2118,2024-05-16,P2,L4,S3,PR1,702,680,8.0,0,25
R2119,2024-05-16,P2,L5,S1,PR3,598,596,7.75,15,6
R2120,2024-05-16,P2,L5,S2,PR4,719,690,7.82,11,18
R2121,2024-05-16,P2,L5,S3,PR2,587,569,7.65,21,16
R2122,2024-05-16,P2,L6,S1,PR4,511,503,7.7,18,14
R2123,2024-05-16,P2,L6,S2,PR1,469,455,7.38,37,6
R2124,2024-05-16,P2,L6,S3,PR1,462,460,7.55,27,11
R2125,2024-05-17,P1,L1,S1,PR1,784,764,7.0,60,14
R2126,2024-05-17,P1,L1,S2,PR3,711,704,7.03,58,25
R2127,2024-05-17,P1,L1,S3,PR2,716,700,7.33,40,23
R2128,2024-05-17,P1,L2,S1,PR2,675,645,7.62,23,10
R2129,2024-05-17,P1,L2,S2,PR4,684,665,7.85,9,6
R2130,2024-05-17,P1,L2,S3,PR4,683,676,7.5,30,14
R2131,2024-05-17,P1,L3,S1,PR2,602,593,7.7,18,22
R2132,2024-05-17,P1,L3,S2,PR5,558,544,7.73,16,11
R2133,2024-05-17,P1,L3,S3,PR4,516,497,7.72,17,6
R2134,2024-05-17,P2,L4,S1,PR4,789,782,7.97,2,16
R2135,2024-05-17,P2,L4,S2,PR2,757,726,8.0,0,20
R2136,2024-05-17,P2,L4,S3,PR2,789,751,7.68,19,16
R2137,2024-05-17,P2,L5,S1,PR2,582,574,7.97,2,19
R2138,2024-05-17,P2,L5,S2,PR3,712,703,7.82,11,7
R2139,2024-05-17,P2,L5,S3,PR4,621,618,7.8,12,21
R2140,2024-05-17,P2,L6,S1,PR4,473,469,7.78,13,8
R2141,2024-05-17,P2,L6,S2,PR3,456,436,7.35,39,4
R2142,2024-05-17,P2,L6,S3,PR5,390,388,7.4,36,6
R2143,2024-05-18,P1,L1,S1,PR3,802,799,7.7,18,21
R2144,2024-05-18,P1,L1,S2,PR5,776,763,7.42,35,28
R2145,2024-05-18,P1,L1,S3,PR1,775,737,7.27,44,11
R2146,2024-05-18,P1,L2,S1,PR5,619,613,7.7,18,20
R2147,2024-05-18,P1,L2,S2,PR2,651,635,7.97,2,6
R2148,2024-05-18,P1,L2,S3,PR3,602,579,7.98,1,9
R2149,2024-05-18,P1,L3,S1,PR1,518,499,7.07,56,7
R2150,2024-05-18,P1,L3,S2,PR2,510,497,7.52,29,17
R2151,2024-05-18,P1,L3,S3,PR1,493,477,7.52,29,15
R2152,2024-05-18,P2,L4,S1,PR4,758,740,7.88,7,25
R2153,2024-05-18,P2,L4,S2,PR2,764,727,7.97,2,28
R2154,2024-05-18,P2,L4,S3,PR4,819,793,7.8,12,11
R2155,2024-05-18,P2,L5,S1,PR5,616,603,7.93,4,16
R2156,2024-05-18,P2,L5,S2,PR4,699,679,7.93,4,23
R2157,2024-05-18,P2,L5,S3,PR5,595,581,7.72,17,17
R2158,2024-05-18,P2,L6,S1,PR2,441,436,7.38,37,9
R2159,2024-05-18,P2,L6,S2,PR4,460,458,7.38,37,9
R2160,2024-05-18,P2,L6,S3,PR5,479,472,7.52,29,5
R2161,2024-05-20,P1,L1,S1,PR5,747,742,7.1,54,19
R2162,2024-05-20,P1,L1,S2,PR1,681,678,7.03,58,16
R2163,2024-05-20,P1,L1,S3,PR4,668,661,7.17,50,11
R2164,2024-05-20,P1,L2,S1,PR3,689,685,7.85,9,25
R2165,2024-05-20,P1,L2,S2,PR5,675,664,7.67,20,22
R2166,2024-05-20,P1,L2,S3,PR1,657,628,7.6,24,17
R2167,2024-05-20,P1,L3,S1,PR4,500,478,7.12,53,7
R2168,2024-05-20,P1,L3,S2,PR4,480,464,7.03,58,10
R2169,2024-05-20,P1,L3,S3,PR2,455,443,7.15,51,6
R2170,2024-05-20,P2,L4,S1,PR3,740,724,7.57,26,21
R2171,2024-05-20,P2,L4,S2,PR2,813,785,7.68,19,25
R2172,2024-05-20,P2,L4,S3,PR3,733,712,7.85,9,17
R2173,2024-05-20,P2,L5,S1,PR3,673,649,7.55,27,8
R2174,2024-05-20,P2,L5,S2,PR4,701,669,7.72,17,25
R2175,2024-05-20,P2,L5,S3,PR2,570,551,7.58,25,15
R2176,2024-05-20,P2,L6,S1,PR3,473,469,7.02,59,5
R2177,2024-05-20,P2,L6,S2,PR5,486,461,7.2,48,7
R2178,2024-05-20,P2,L6,S3,PR5,472,471,7.72,17,13
R2179,2024-05-21,P1,L1,S1,PR2,771,733,7.38,37,12
R2180,2024-05-21,P1,L1,S2,PR2,810,805,7.72,17,18
R2181,2024-05-21,P1,L1,S3,PR1,777,754,7.62,23,11
R2182,2024-05-21,P1,L2,S1,PR2,692,675,7.77,14,25
R2183,2024-05-21,P1,L2,S2,PR3,713,709,7.82,11,9
R2184,2024-05-21,P1,L2,S3,PR2,707,690,7.7,18,25
R2185,2024-05-21,P1,L3,S1,PR3,530,505,7.77,14,9
R2186,2024-05-21,P1,L3,S2,PR3,458,442,7.62,23,16
R2187,2024-05-21,P1,L3,S3,PR3,498,489,7.65,21,7
R2188,2024-05-21,P2,L4,S1,PR2,680,662,7.82,11,21
R2189,2024-05-21,P2,L4,S2,PR5,775,762,7.87,8,10
R2190,2024-05-21,P2,L4,S3,PR4,727,725,7.53,28,10
R2191,2024-05-21,P2,L5,S1,PR3,619,616,7.73,16,19
R2192,2024-05-21,P2,L5,S2,PR2,678,669,7.73,16,11
R2193,2024-05-21,P2,L5,S3,PR4,695,687,7.83,10,9
R2194,2024-05-21,P2,L6,S1,PR2,444,443,7.15,51,16
R2195,2024-05-21,P2,L6,S2,PR1,499,486,7.25,45,11
R2196,2024-05-21,P2,L6,S3,PR5,424,409,7.05,57,11
R2197,2024-05-22,P1,L1,S1,PR3,756,741,7.42,35,22
R2198,2024-05-22,P1,L1,S2,PR1,822,810,7.15,51,9
R2199,2024-05-22,P1,L1,S3,PR4,718,691,7.27,44,11
R2200,2024-05-22,P1,L2,S1,PR3,730,711,7.8,12,26
R2201,2024-05-22,P1,L2,S2,PR3,727,694,7.67,20,16
R2202,2024-05-22,P1,L2,S3,PR2,633,632,7.95,3,20
R2203,2024-05-22,P1,L3,S1,PR2,514,494,7.3,42,11
R2204,2024-05-22,P1,L3,S2,PR4,494,488,7.67,20,16
R2205,2024-05-22,P1,L3,S3,PR3,453,441,7.62,23,12
R2206,2024-05-22,P2,L4,S1,PR3,789,771,7.58,25,18
R2207,2024-05-22,P2,L4,S2,PR4,713,706,7.97,2,18
R2208,2024-05-22,P2,L4,S3,PR5,705,674,7.72,17,22
R2209,2024-05-22,P2,L5,S1,PR5,614,599,7.77,14,8
R2210,2024-05-22,P2,L5,S2,PR4,639,636,7.8,12,9
R2211,2024-05-22,P2,L5,S3,PR5,581,563,7.63,22,19
R2212,2024-05-22,P2,L6,S1,PR3,422,410,7.0,60,6
R2213,2024-05-22,P2,L6,S2,PR2,512,490,7.73,16,13
R2214,2024-05-22,P2,L6,S3,PR3,436,426,7.83,10,13
R2215,2024-05-23,P1,L1,S1,PR3,806,801,7.82,11,31
R2216,2024-05-23,P1,L1,S2,PR3,783,777,7.75,15,10
R2217,2024-05-23,P1,L1,S3,PR4,773,734,7.82,11,17
R2218,2024-05-23,P1,L2,S1,PR4,704,670,7.73,16,17
R2219,2024-05-23,P1,L2,S2,PR5,678,664,7.87,8,23
R2220,2024-05-23,P1,L2,S3,PR4,555,545,7.65,21,12
R2221,2024-05-23,P1,L3,S1,PR3,510,491,7.22,47,5
R2222,2024-05-23,P1,L3,S2,PR4,515,506,7.78,13,18
R2223,2024-05-23,P1,L3,S3,PR5,520,516,7.65,21,19
R2224,2024-05-23,P2,L4,S1,PR2,725,698,7.68,19,25
R2225,2024-05-23,P2,L4,S2,PR4,760,723,7.62,23,8
R2226,2024-05-23,P2,L4,S3,PR1,627,618,7.77,14,14
R2227,2024-05-23,P2,L5,S1,PR4,634,623,7.93,4,6
R2228,2024-05-23,P2,L5,S2,PR5,633,626,7.85,9,7
R2229,2024-05-23,P2,L5,S3,PR3,577,562,7.53,28,11
R2230,2024-05-23,P2,L6,S1,PR3,480,463,7.82,11,18
R2231,2024-05-23,P2,L6,S2,PR4,466,452,7.13,52,16
R2232,2024-05-23,P2,L6,S3,PR2,460,443,7.38,37,5
R2233,2024-05-24,P1,L1,S1,PR1,803,785,7.37,38,9
R2234,2024-05-24,P1,L1,S2,PR5,891,852,7.82,11,24
R2235,2024-05-24,P1,L1,S3,PR1,776,758,7.78,13,14
R2236,2024-05-24,P1,L2,S1,PR5,644,642,7.98,1,22
R2237,2024-05-24,P1,L2,S2,PR1,657,627,7.63,22,15
R2238,2024-05-24,P1,L2,S3,PR4,651,623,7.75,15,24
R2239,2024-05-24,P1,L3,S1,PR5,498,482,7.1,54,14
R2240,2024-05-24,P1,L3,S2,PR1,493,471,7.53,28,10
R2241,2024-05-24,P1,L3,S3,PR1,481,457,7.02,59,17
R2242,2024-05-24,P2,L4,S1,PR2,732,725,7.72,17,13
R2243,2024-05-24,P2,L4,S2,PR2,764,737,7.88,7,15
R2244,2024-05-24,P2,L4,S3,PR5,751,715,7.98,1,28
R2245,2024-05-24,P2,L5,S1,PR3,651,632,7.75,15,24
R2246,2024-05-24,P2,L5,S2,PR4,623,599,7.6,24,15
R2247,2024-05-24,P2,L5,S3,PR2,695,662,7.92,5,10
R2248,2024-05-24,P2,L6,S1,PR4,498,478,7.62,23,15
R2249,2024-05-24,P2,L6,S2,PR2,515,494,7.68,19,17
R2250,2024-05-24,P2,L6,S3,PR2,435,433,7.6,24,11
R2251,2024-05-25,P1,L1,S1,PR4,736,701,7.5,30,12
R2252,2024-05-25,P1,L1,S2,PR1,737,724,7.27,44,18
R2253,2024-05-25,P1,L1,S3,PR3,768,756,7.78,13,18
R2254,2024-05-25,P1,L2,S1,PR3,726,708,7.98,1,12
R2255,2024-05-25,P1,L2,S2,PR5,626,616,7.85,9,23
R2256,2024-05-25,P1,L2,S3,PR2,543,524,7.72,17,5
R2257,2024-05-25,P1,L3,S1,PR3,647,620,7.82,11,20
R2258,2024-05-25,P1,L3,S2,PR3,534,533,7.7,18,20
R2259,2024-05-25,P1,L3,S3,PR5,511,503,7.57,26,11
R2260,2024-05-25,P2,L4,S1,PR2,732,715,7.67,20,25
R2261,2024-05-25,P2,L4,S2,PR2,654,637,7.78,13,17
R2262,2024-05-25,P2,L4,S3,PR2,671,643,7.52,29,23
R2263,2024-05-25,P2,L5,S1,PR5,667,636,7.52,29,17
R2264,2024-05-25,P2,L5,S2,PR5,714,682,7.9,6,8
R2265,2024-05-25,P2,L5,S3,PR3,505,494,7.52,29,6
R2266,2024-05-25,P2,L6,S1,PR1,533,517,7.78,13,7
R2267,2024-05-25,P2,L6,S2,PR2,491,483,7.43,34,9
R2268,2024-05-25,P2,L6,S3,PR4,483,461,7.65,21,18
R2269,2024-05-27,P1,L1,S1,PR5,749,735,7.35,39,7
R2270,2024-05-27,P1,L1,S2,PR3,726,719,7.6,24,18
R2271,2024-05-27,P1,L1,S3,PR2,697,667,7.1,54,24
R2272,2024-05-27,P1,L2,S1,PR5,684,673,7.83,10,11
R2273,2024-05-27,P1,L2,S2,PR4,687,672,7.73,16,14
R2274,2024-05-27,P1,L2,S3,PR2,644,623,7.97,2,10
R2275,2024-05-27,P1,L3,S1,PR3,537,521,7.48,31,12
R2276,2024-05-27,P1,L3,S2,PR5,497,478,7.58,25,16
R2277,2024-05-27,P1,L3,S3,PR5,609,587,7.8,12,9
R2278,2024-05-27,P2,L4,S1,PR3,721,688,7.9,6,21
R2279,2024-05-27,P2,L4,S2,PR4,782,758,7.82,11,17
R2280,2024-05-27,P2,L4,S3,PR5,651,633,7.58,25,13
R2281,2024-05-27,P2,L5,S1,PR4,643,632,7.83,10,18
R2282,2024-05-27,P2,L5,S2,PR3,616,594,7.65,21,14
R2283,2024-05-27,P2,L5,S3,PR3,580,551,7.62,23,20
R2284,2024-05-27,P2,L6,S1,PR1,463,444,7.27,44,7
R2285,2024-05-27,P2,L6,S2,PR3,493,484,7.77,14,5
R2286,2024-05-27,P2,L6,S3,PR3,469,448,7.72,17,13
R2287,2024-05-28,P1,L1,S1,PR3,815,796,7.2,48,14
R2288,2024-05-28,P1,L1,S2,PR2,756,742,7.58,25,10
R2289,2024-05-28,P1,L1,S3,PR1,645,621,7.58,25,17
R2290,2024-05-28,P1,L2,S1,PR4,723,718,7.62,23,28
R2291,2024-05-28,P1,L2,S2,PR3,617,593,7.67,20,10
R2292,2024-05-28,P1,L2,S3,PR5,714,695,7.82,11,14
R2293,2024-05-28,P1,L3,S1,PR4,509,493,7.33,40,10
R2294,2024-05-28,P1,L3,S2,PR4,512,507,7.0,60,14
R2295,2024-05-28,P1,L3,S3,PR2,439,435,7.32,41,4
R2296,2024-05-28,P2,L4,S1,PR1,777,771,7.57,26,19
R2297,2024-05-28,P2,L4,S2,PR3,737,724,7.65,21,7
R2298,2024-05-28,P2,L4,S3,PR3,583,579,7.53,28,13
R2299,2024-05-28,P2,L5,S1,PR3,617,599,7.78,13,14
R2300,2024-05-28,P2,L5,S2,PR3,637,618,7.8,12,18
R2301,2024-05-28,P2,L5,S3,PR4,640,627,7.88,7,21
R2302,2024-05-28,P2,L6,S1,PR1,479,457,7.3,42,10
R2303,2024-05-28,P2,L6,S2,PR4,503,499,7.3,42,6
R2304,2024-05-28,P2,L6,S3,PR5,393,374,7.13,52,13
R2305,2024-05-29,P1,L1,S1,PR3,842,822,7.7,18,28
R2306,2024-05-29,P1,L1,S2,PR5,732,699,7.4,36,9
R2307,2024-05-29,P1,L1,S3,PR4,772,749,7.47,32,14
R2308,2024-05-29,P1,L2,S1,PR4,667,653,7.55,27,24
R2309,2024-05-29,P1,L2,S2,PR4,740,713,7.88,7,12
R2310,2024-05-29,P1,L2,S3,PR4,667,659,7.85,9,7
R2311,2024-05-29,P1,L3,S1,PR1,534,522,7.55,27,16
R2312,2024-05-29,P1,L3,S2,PR1,449,434,7.35,39,12
R2313,2024-05-29,P1,L3,S3,PR2,557,546,7.82,11,9
R2314,2024-05-29,P2,L4,S1,PR1,872,832,8.0,0,11
R2315,2024-05-29,P2,L4,S2,PR2,738,732,7.63,22,22
R2316,2024-05-29,P2,L4,S3,PR5,643,636,7.77,14,13
R2317,2024-05-29,P2,L5,S1,PR1,568,545,7.52,29,6
R2318,2024-05-29,P2,L5,S2,PR1,577,565,7.55,27,22
R2319,2024-05-29,P2,L5,S3,PR1,589,583,7.82,11,18
R2320,2024-05-29,P2,L6,S1,PR1,518,516,7.52,29,11
R2321,2024-05-29,P2,L6,S2,PR3,503,493,7.83,10,11
R2322,2024-05-29,P2,L6,S3,PR2,489,469,7.0,60,11
R2323,2024-05-30,P1,L1,S1,PR2,828,817,7.28,43,24
R2324,2024-05-30,P1,L1,S2,PR3,755,721,7.1,54,22
R2325,2024-05-30,P1,L1,S3,PR2,789,785,7.48,31,9
R2326,2024-05-30,P1,L2,S1,PR5,687,680,7.82,11,7
R2327,2024-05-30,P1,L2,S2,PR3,708,677,7.75,15,21
R2328,2024-05-30,P1,L2,S3,PR5,568,539,7.87,8,8
R2329,2024-05-30,P1,L3,S1,PR1,586,583,7.62,23,18
R2330,2024-05-30,P1,L3,S2,PR5,560,550,7.68,19,12
R2331,2024-05-30,P1,L3,S3,PR5,527,511,7.1,54,16
R2332,2024-05-30,P2,L4,S1,PR1,780,761,7.88,7,9
R2333,2024-05-30,P2,L4,S2,PR4,786,775,7.93,4,28
R2334,2024-05-30,P2,L4,S3,PR3,674,644,7.57,26,25
R2335,2024-05-30,P2,L5,S1,PR2,619,606,7.85,9,22
R2336,2024-05-30,P2,L5,S2,PR5,671,648,7.8,12,19
R2337,2024-05-30,P2,L5,S3,PR5,635,613,7.83,10,10
R2338,2024-05-30,P2,L6,S1,PR2,480,463,7.8,12,7
R2339,2024-05-30,P2,L6,S2,PR4,484,465,7.43,34,10
R2340,2024-05-30,P2,L6,S3,PR3,491,474,7.52,29,15
R2341,2024-05-31,P1,L1,S1,PR5,801,795,7.62,23,21
R2342,2024-05-31,P1,L1,S2,PR1,786,752,7.27,44,23
R2343,2024-05-31,P1,L1,S3,PR5,794,789,7.05,57,18
R2344,2024-05-31,P1,L2,S1,PR3,701,697,7.88,7,22
R2345,2024-05-31,P1,L2,S2,PR4,761,735,7.58,25,29
R2346,2024-05-31,P1,L2,S3,PR4,638,627,7.82,11,7
R2347,2024-05-31,P1,L3,S1,PR2,563,536,7.55,27,5
R2348,2024-05-31,P1,L3,S2,PR3,495,481,7.7,18,9
